id,location,event_type,feature,volume,resource_type,severity_type,fault_severity
10105,location 976,event_type 15,feature 203,5,resource_type 8,severity_type 2,2
2449,location 806,event_type 24,feature 318,4,resource_type 2,severity_type 1,0
18120,location 1018,event_type 15,feature 71,1,resource_type 8,severity_type 2,0
5434,location 884,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
15104,location 599,event_type 15,feature 71,2,resource_type 8,severity_type 2,0
16299,location 704,event_type 15,feature 82,16,resource_type 8,severity_type 1,2
487,location 1010,event_type 11,feature 73,35,resource_type 8,severity_type 1,0
11033,location 91,event_type 34,feature 312,1,resource_type 2,severity_type 2,0
2836,location 673,event_type 11,feature 55,10,resource_type 8,severity_type 1,0
7203,location 1042,event_type 11,feature 203,6,resource_type 8,severity_type 1,1
7523,location 292,event_type 34,feature 312,4,resource_type 2,severity_type 2,0
8661,location 996,event_type 15,feature 201,1,resource_type 8,severity_type 2,1
5928,location 1008,event_type 15,feature 203,4,resource_type 8,severity_type 1,2
8945,location 1067,event_type 11,feature 170,3,resource_type 8,severity_type 1,1
7388,location 600,event_type 15,feature 82,12,resource_type 8,severity_type 2,0
12077,location 810,event_type 11,feature 193,1,resource_type 2,severity_type 1,0
3867,location 798,event_type 15,feature 203,12,resource_type 8,severity_type 2,2
23,location 257,event_type 35,feature 307,1,resource_type 2,severity_type 2,0
4409,location 700,event_type 11,feature 170,1,resource_type 8,severity_type 1,1
12930,location 300,event_type 34,feature 312,2,resource_type 2,severity_type 2,1
13762,location 894,event_type 42,feature 291,22,resource_type 2,severity_type 1,0
1636,location 491,event_type 34,feature 235,5,resource_type 2,severity_type 2,0
10747,location 695,event_type 11,feature 195,1,resource_type 8,severity_type 1,0
474,location 118,event_type 34,feature 312,5,resource_type 2,severity_type 2,0
10366,location 846,event_type 15,feature 82,14,resource_type 8,severity_type 2,0
8445,location 971,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
7342,location 324,event_type 34,feature 313,1,resource_type 2,severity_type 2,0
12544,location 17,event_type 11,feature 54,1,resource_type 8,severity_type 1,1
4199,location 280,event_type 34,feature 227,1,resource_type 8,severity_type 2,1
13634,location 587,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
10972,location 826,event_type 14,feature 54,5,resource_type 4,severity_type 1,1
15867,location 1075,event_type 15,feature 82,16,resource_type 8,severity_type 2,1
8743,location 91,event_type 35,feature 227,1,resource_type 2,severity_type 2,1
5100,location 1050,event_type 13,feature 179,10,resource_type 8,severity_type 1,2
6527,location 752,event_type 11,feature 55,1,resource_type 8,severity_type 1,1
296,location 1086,event_type 15,feature 203,5,resource_type 8,severity_type 2,2
7081,location 809,event_type 11,feature 193,4,resource_type 8,severity_type 1,0
11642,location 504,event_type 34,feature 232,6,resource_type 2,severity_type 2,0
14994,location 1029,event_type 11,feature 55,1,resource_type 8,severity_type 2,0
59,location 602,event_type 11,feature 171,2,resource_type 8,severity_type 1,0
9268,location 465,event_type 35,feature 232,12,resource_type 2,severity_type 2,0
11039,location 737,event_type 11,feature 73,1,resource_type 8,severity_type 2,0
17665,location 13,event_type 22,feature 222,1,resource_type 7,severity_type 4,0
15512,location 12,event_type 54,feature 362,1,resource_type 2,severity_type 4,0
13664,location 1079,event_type 18,feature 68,4,resource_type 8,severity_type 1,0
13472,location 661,event_type 22,feature 305,2,resource_type 7,severity_type 2,0
5925,location 484,event_type 35,feature 232,10,resource_type 2,severity_type 2,0
7907,location 1082,event_type 11,feature 55,1,resource_type 8,severity_type 2,0
16055,location 371,event_type 34,feature 228,2,resource_type 2,severity_type 2,0
3336,location 102,event_type 34,feature 234,1,resource_type 2,severity_type 2,0
16414,location 179,event_type 11,feature 181,1,resource_type 8,severity_type 1,1
6047,location 445,event_type 34,feature 232,1,resource_type 2,severity_type 2,1
12311,location 921,event_type 15,feature 82,10,resource_type 8,severity_type 2,1
10201,location 878,event_type 11,feature 73,1,resource_type 8,severity_type 1,0
15393,location 312,event_type 35,feature 232,6,resource_type 2,severity_type 2,0
8716,location 100,event_type 20,feature 219,1,resource_type 2,severity_type 1,1
438,location 684,event_type 15,feature 71,1,resource_type 8,severity_type 2,2
3268,location 834,event_type 15,feature 82,6,resource_type 8,severity_type 2,1
7400,location 886,event_type 13,feature 68,2,resource_type 6,severity_type 1,0
5520,location 494,event_type 35,feature 312,4,resource_type 2,severity_type 4,0
7062,location 881,event_type 13,feature 273,1,resource_type 8,severity_type 1,0
16163,location 619,event_type 11,feature 20,10,resource_type 8,severity_type 1,0
11755,location 814,event_type 11,feature 70,2,resource_type 8,severity_type 4,0
9083,location 474,event_type 34,feature 235,2,resource_type 2,severity_type 2,0
5811,location 481,event_type 35,feature 308,25,resource_type 2,severity_type 2,0
4668,location 305,event_type 20,feature 134,1,resource_type 2,severity_type 1,0
357,location 894,event_type 44,feature 375,17,resource_type 2,severity_type 1,0
1586,location 1107,event_type 15,feature 71,13,resource_type 8,severity_type 1,0
8670,location 696,event_type 11,feature 170,4,resource_type 8,severity_type 1,1
6181,location 373,event_type 34,feature 232,23,resource_type 2,severity_type 2,0
15333,location 205,event_type 35,feature 301,1,resource_type 2,severity_type 4,0
10644,location 498,event_type 34,feature 312,2,resource_type 2,severity_type 2,0
6915,location 252,event_type 35,feature 221,1,resource_type 2,severity_type 1,0
8662,location 1030,event_type 11,feature 170,4,resource_type 8,severity_type 1,1
1782,location 1086,event_type 15,feature 203,19,resource_type 8,severity_type 2,2
2998,location 1086,event_type 15,feature 82,4,resource_type 8,severity_type 2,1
14007,location 124,event_type 35,feature 312,1,resource_type 2,severity_type 2,0
44,location 451,event_type 35,feature 233,28,resource_type 2,severity_type 2,0
5693,location 1019,event_type 15,feature 80,2,resource_type 8,severity_type 2,2
1732,location 810,event_type 15,feature 82,21,resource_type 8,severity_type 1,2
2867,location 816,event_type 11,feature 69,1,resource_type 8,severity_type 2,0
1296,location 846,event_type 15,feature 82,10,resource_type 8,severity_type 2,2
18406,location 810,event_type 54,feature 82,10,resource_type 8,severity_type 1,0
3883,location 810,event_type 54,feature 82,5,resource_type 8,severity_type 1,0
4440,location 1107,event_type 15,feature 82,83,resource_type 8,severity_type 1,0
17217,location 469,event_type 35,feature 310,2,resource_type 2,severity_type 2,0
12917,location 297,event_type 35,feature 232,2,resource_type 2,severity_type 2,0
15400,location 102,event_type 34,feature 235,1,resource_type 2,severity_type 2,1
15147,location 810,event_type 11,feature 193,2,resource_type 8,severity_type 1,0
6467,location 1035,event_type 31,feature 279,1,resource_type 8,severity_type 4,1
13894,location 627,event_type 11,feature 222,1,resource_type 7,severity_type 2,1
7942,location 280,event_type 34,feature 233,2,resource_type 2,severity_type 2,0
10977,location 1017,event_type 20,feature 219,1,resource_type 2,severity_type 1,0
10725,location 320,event_type 34,feature 134,1,resource_type 2,severity_type 1,0
12826,location 943,event_type 11,feature 54,3,resource_type 8,severity_type 1,0
7968,location 471,event_type 35,feature 312,6,resource_type 2,severity_type 2,0
10559,location 13,event_type 11,feature 68,2,resource_type 8,severity_type 1,1
4771,location 506,event_type 35,feature 232,24,resource_type 2,severity_type 2,0
15679,location 1059,event_type 20,feature 219,1,resource_type 2,severity_type 1,0
6090,location 149,event_type 34,feature 233,1,resource_type 2,severity_type 2,0
3289,location 831,event_type 11,feature 87,3,resource_type 8,severity_type 1,1
8206,location 1109,event_type 13,feature 345,1,resource_type 6,severity_type 1,0
9034,location 902,event_type 23,feature 306,1,resource_type 7,severity_type 4,0
1802,location 763,event_type 15,feature 82,2,resource_type 8,severity_type 2,1
9323,location 802,event_type 23,feature 223,10,resource_type 7,severity_type 4,1
5217,location 475,event_type 35,feature 314,25,resource_type 2,severity_type 2,0
15224,location 600,event_type 15,feature 203,28,resource_type 8,severity_type 2,2
15116,location 976,event_type 15,feature 71,2,resource_type 8,severity_type 2,0
17990,location 396,event_type 35,feature 308,1,resource_type 2,severity_type 4,0
12452,location 894,event_type 42,feature 283,2,resource_type 2,severity_type 2,0
11663,location 16,event_type 11,feature 170,1,resource_type 8,severity_type 1,0
18281,location 181,event_type 35,feature 315,1,resource_type 2,severity_type 2,0
1946,location 1033,event_type 11,feature 87,3,resource_type 8,severity_type 1,1
1999,location 600,event_type 15,feature 82,20,resource_type 8,severity_type 2,0
12420,location 691,event_type 23,feature 75,2,resource_type 7,severity_type 2,1
16293,location 409,event_type 34,feature 312,1,resource_type 2,severity_type 2,0
3112,location 1006,event_type 11,feature 54,5,resource_type 8,severity_type 2,0
7017,location 1018,event_type 15,feature 201,2,resource_type 8,severity_type 2,1
4483,location 270,event_type 34,feature 233,3,resource_type 2,severity_type 2,0
4460,location 1030,event_type 11,feature 54,2,resource_type 8,severity_type 2,0
3253,location 878,event_type 11,feature 73,2,resource_type 8,severity_type 2,0
1118,location 241,event_type 35,feature 313,1,resource_type 2,severity_type 2,0
4291,location 114,event_type 20,feature 219,1,resource_type 2,severity_type 1,1
6331,location 619,event_type 11,feature 54,2,resource_type 8,severity_type 2,0
9297,location 283,event_type 35,feature 307,1,resource_type 2,severity_type 2,0
6654,location 768,event_type 11,feature 55,1,resource_type 8,severity_type 1,0
11243,location 696,event_type 11,feature 54,8,resource_type 8,severity_type 2,0
7143,location 990,event_type 11,feature 68,3,resource_type 8,severity_type 1,0
17753,location 704,event_type 15,feature 203,3,resource_type 8,severity_type 2,1
11382,location 998,event_type 11,feature 170,1,resource_type 8,severity_type 1,1
16057,location 831,event_type 11,feature 209,1,resource_type 8,severity_type 1,1
4531,location 660,event_type 21,feature 135,1,resource_type 2,severity_type 1,0
7630,location 114,event_type 34,feature 307,1,resource_type 2,severity_type 2,1
9922,location 1042,event_type 15,feature 203,2,resource_type 8,severity_type 2,0
4614,location 899,event_type 44,feature 376,2,resource_type 2,severity_type 1,0
2466,location 242,event_type 35,feature 312,2,resource_type 2,severity_type 4,0
14383,location 523,event_type 35,feature 227,1,resource_type 2,severity_type 1,0
17781,location 478,event_type 35,feature 229,1,resource_type 2,severity_type 2,0
7997,location 906,event_type 11,feature 82,1,resource_type 8,severity_type 1,1
17366,location 1066,event_type 13,feature 170,1,resource_type 8,severity_type 1,0
13380,location 400,event_type 34,feature 232,1,resource_type 2,severity_type 2,1
14349,location 507,event_type 35,feature 232,34,resource_type 2,severity_type 2,0
15563,location 995,event_type 15,feature 203,2,resource_type 8,severity_type 1,2
10599,location 604,event_type 11,feature 170,3,resource_type 8,severity_type 1,1
16556,location 206,event_type 20,feature 219,1,resource_type 2,severity_type 1,1
4419,location 945,event_type 54,feature 362,1,resource_type 2,severity_type 4,1
10653,location 802,event_type 13,feature 306,2,resource_type 7,severity_type 1,1
8605,location 466,event_type 34,feature 312,11,resource_type 2,severity_type 2,0
15425,location 1033,event_type 11,feature 54,3,resource_type 8,severity_type 1,0
60,location 931,event_type 15,feature 80,7,resource_type 8,severity_type 1,0
588,location 921,event_type 11,feature 203,4,resource_type 8,severity_type 1,2
5088,location 522,event_type 35,feature 312,4,resource_type 2,severity_type 2,0
13186,location 7,event_type 11,feature 70,10,resource_type 8,severity_type 1,0
12476,location 248,event_type 34,feature 219,1,resource_type 2,severity_type 1,0
4140,location 600,event_type 15,feature 203,30,resource_type 8,severity_type 1,0
11765,location 821,event_type 11,feature 201,1,resource_type 2,severity_type 1,1
7947,location 687,event_type 11,feature 54,2,resource_type 8,severity_type 1,1
7984,location 752,event_type 6,feature 171,2,resource_type 8,severity_type 1,0
10409,location 1015,event_type 20,feature 219,1,resource_type 2,severity_type 1,0
15880,location 9,event_type 11,feature 193,2,resource_type 8,severity_type 1,0
3756,location 853,event_type 11,feature 170,2,resource_type 8,severity_type 1,1
18072,location 788,event_type 54,feature 306,2,resource_type 8,severity_type 1,1
10520,location 1019,event_type 11,feature 203,10,resource_type 8,severity_type 1,2
15756,location 1080,event_type 11,feature 170,1,resource_type 4,severity_type 2,1
4106,location 724,event_type 11,feature 54,10,resource_type 8,severity_type 1,2
6932,location 1014,event_type 13,feature 273,2,resource_type 8,severity_type 1,0
14955,location 292,event_type 34,feature 315,1,resource_type 2,severity_type 2,0
